taxonID,isMarine,isFreshwater,isTerrestrial
ad-hoc-checklist:taxon:3b23d597036f327aaeaa4a423de62cac,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:3e2f6f1a9a929a4661c726f0e0ba821f,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:4034d15d25704640fbd47e492335f4f1,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:4083a806b5a17baf5aa9c992bf9fbe1c,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:4573993d9f1c11852bbf3ec29b34e066,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:46f75db2bfca28104a610984172f1d16,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:48855c1bd5918162569e441183521871,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:49813a076dc711cfc7346904890e425f,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:4b5e8c4fe00adae4e59033c31cad9612,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:4bac617a7274fd47658738252f1ba1dc,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:4bdd5c000296901bd78781f759635b16,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:4e2541dec2336eeec3a282c9334ee949,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:4e77e6119bb0e41685890f71f924c11c,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:4edb32d40c8a14a2e86435dbc9a756e0,FALSE,TRUE,TRUE
ad-hoc-checklist:taxon:4f2d6245c6b2a3ef82b1c29080ac3902,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:508326799a9dbe6daceb5003f1ccc8b3,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:5083ba47ebf4a2aeb5fbebd0f816b379,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:5107aec0a0db6625e1c24c23e99a0fff,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:57d6dec70a1a1b277dd49d9da6b669aa,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:5af88cdec41200398f311e61bb98a333,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:5d54247062aa163fc4eb4788d4d23ad9,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:5e110f7f024e5d2f10cb3fd231765bb1,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:6216e4d9dc3ae7a225e69e9d93d7984d,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:62436bf1183beb101a2dfd7437c71783,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:62d1568b524d9f9cb99dfcecf9bf2b15,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:640f75b26b4ac91b8d5ca34a558adf5a,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:64432319aeb1c56c7f337e0985555fbc,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:67330018311a9fdc2075b24c4fde541f,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:69026a56e42fa41725789b1f832d09ed,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:699905a4bec8de2d677240f1ba1ab73c,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:69c04e84e8c6abc981ad1c57068556cb,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:6ace4f4bb6441dcd4d979df6325d1892,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:6b55ee7cd04dbbc71b04f89d78270b35,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:6d9eac590ac3de9e2e6ef6c11a8a5c7e,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:6db09d1012865d0431fd9467f757ae9f,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:6e03c46a977ea6811bbca90d01a92bb6,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:707a067a21bc7b940940d58534893425,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:719161a196f8f1ebf2d83912e20d210d,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:73b5add7de9b055b15905ae42e47637a,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:73ea2c71df8bc15f9173f693e5197a82,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:7436a78b866499d58324df221e4ec344,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:7502c17e7ce37cd4edd8a62b7ff6b723,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:75989a27ab8b5bb055f8eaa4bddbc6bd,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:766bd661f426861a72e3bcf41913cdbb,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:77cc867ef34c63c9cfbd93b7ec4c5798,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:78721c109a08e351615b414e81c8ba33,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:797b7793e700846ab8f407d68e6ea06a,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:7aa6ab0e614871879791b7e776b48f82,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:7aea5e381c2a5a9594c555f1a1c5cd31,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:7c135fd9079e223ad0ca34d4a62d80ec,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:7c9104fee9ebf9aec00717959e423e75,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:7cc09d9ea9111f118d55552bf28c7342,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:7da4576fcbf87e1642f69d1a258f65e0,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:7ec84fdc7a5052ad2f87d9e86518e6dd,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:7f4506f8410b902e2a8717c152437b4a,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:7ff57a1db71818f397c94f82bbfc6ab2,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:80cb6f7d60d1ed09ca92b75c7d224860,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:8237b409cab033b4e94b86cc7b488bdd,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:824311a99094a22ffbfd288d1b664042,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:83058f25f09209eb5bb906f7f227076b,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:843f33e3e64980d12946fe852b4e0e1e,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:846732b11003be3bd59d2a562e474115,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:86691b2598f39264e9a3bd47e03a6c3b,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:86bd48e529effdadb17ae22c627a2cfc,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:88478f40930aef17317c6fd3da72d85d,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:8873880655c02fba04991792070af84b,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:8950c3e5fce034aa855b8e304d8e9ba0,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:8c25f1e6e28f072b9a462cdd61e1fa7e,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:8da36a54202d74f1e3ff0f2e53d280ed,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:8dba1db798ac82fd23df611226c00e36,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:9156bb39d7c48d6c00015f10356c378a,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:9193662b53b3a13a1eb20fb8a6422ed7,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:91d26c444cd8116edde2f0a64f553d5f,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:91ee6ec970ae60ec93cf6fe6ce65b594,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:93e8daa0c142afee8b7c23beaf6fd881,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:93f032ef550764f09f06b824bfe26168,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:97e0c3c6761da310202ce679ffb02f0e,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:99261d947ec57efce581fccaa4100e67,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:9acf4ea73c290cdcdf5226cb0867d4b3,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:9bda103d1eca12d0c913a9831925da85,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:9db3ec2b2970a36239e47538fc1c1257,FALSE,FALSE,TRUE
